Wallet Address,ROI,Trading Frequency,Activity Level,Portfolio Volatility,Sharpe Ratio,Loss Ratio,balance,Rank Score,Final Rank
HaTcPYFX5AKUQdHwmNhPiFRhhWCQFTzbvdzYDxcekP4N,0.484521738087395,1.0,0.998431314945127,0.6724000852259346,0.6618000110258985,0.48,0.021780542,0.5621627780978301,1006
21x6xS1eQUV3taft6JmazgWRdPowHRV9Ziy2fQ2qyDzL,0.48512354681480957,1.0,0.9999439138678189,0.6468968410252225,0.6666184742237096,0.52,3.626147473,0.5621598575602262,1007
CJTJL9KvFhWS7GJvDgiUfd8xbwDTVTrzCnaHNt5N2SWc,0.485100377838809,1.0,0.9992454529126097,0.5903495891968314,0.6690315743319618,0.58,0.0,0.5621505598808739,1008
9yYya3F5EJoLnBNKW6z4bZvyQytMXzDcpU5D6yYr4jqL,0.4851002727971485,1.0,0.9995195531022069,0.5869459570346682,0.6670389132384822,0.58,192.80689372,0.5621471794038155,1009
6KmAPMzrgEqWpvx7rAdhgfSLHRuA398YFaXeC18gQErg,0.48510005859028305,1.0,0.9993124594733207,0.6505328665131902,0.6690209525924949,0.52,9.735739161,0.562143413338929,1010
CdF7hdyPLmHdoTXKYNdDkbB4hAao2vPjiKZXQMhwUPgD,0.485100377838809,1.0,0.9884017490073345,0.6345382907221563,0.6718936812102387,0.52,0.0,0.5621353703229417,1011
GiXvY2dykGNovfL3PtfqUKetsZt5ncxNLx2PcuMDUHQJ,0.48510109957141434,1.0,0.9999338409492312,0.6689759230252611,0.6673700897487232,0.5,41.950306426,0.5620935237084891,1012
DG1ZHC6abrJbG36hUP5wZZ2iLpQY1FMGw9bMA8yaNeq3,0.48782321468996903,1.0,0.9999357407871557,0.6576206984737081,0.6675837930375836,0.52,0.009299244,0.5620888013245678,1013
sh38vAWHMC3yc47vzf2iQcNFsA1ymAg8YxPrBxQLp4A,0.485100377838809,1.0,0.9883737616010483,0.6261179406739998,0.667415771514023,0.52,0.0,0.5620762259072569,1014
6mvikA5YwW8yjggM2dG5FsNv9EPwbyfBxygdQPpFEGCA,0.4844009298678131,1.0,0.9911237979555131,0.6068693701482403,0.6659721461237034,0.54,0.099875002,0.5620525307613631,1015
Fdhf7iKnyqaZj8RT3M7J5e9vKXgrR5TCUqt5jBhUX7Ju,0.48511504326987576,1.0,0.9939838089219492,0.7416839754178014,0.6693151504874192,0.42,6.383259694,0.5620259073210563,1016
HUwSQWtqTCk3nq1chjATCZdtZCvUnBDYgdWRUuorpCBB,0.4849616782064596,1.0,0.9907574205872312,0.6406035487448343,0.6622212017891947,0.5,0.063452279,0.5620238730627396,1017
E1zGzPY1WdJoHSzf928NWTkZjcAhnUaN1xzF6BhCTsvS,0.48510104205217497,1.0,0.999912001033431,0.6764451762251378,0.670747408152637,0.5,178.652650847,0.5620176768303523,1018
FnP7FczWCa5649edhCXxShfhjB5E8adntkkjiYg6xhqY,0.48509878129294703,1.0,0.9999820889008353,0.6781928211600656,0.6714762115125402,0.5,17.035091275,0.5620020123545527,1019
5QPjU2J3HfnEj48s2GsFT9grkokGnPz7YGffZW3D83zF,0.47316851971681695,1.0,0.9923686959973521,0.5848128331941111,0.6702798107058326,0.54,0.0189952,0.5619989739362709,1020
4WAfwi1V6jUmFasSgMK3roUo6y9mHXxcUV75tVU9NtnQ,0.48509346736551595,1.0,0.9989878216245615,0.6091095948396951,0.6678003069768652,0.56,31.839734042,0.5619747064459706,1021
NHtdVXcUuzULRJ3GkupLnZcxmUZ4rTP1u9kVkRzcash,0.4851004798391013,1.0,0.9999853211855325,0.6264375528185836,0.6654488282668458,0.54,230.138688879,0.5619732185603477,1022
HJgtTZZ925TDyE3qV9e5PE4YxqjQtrxB9hPq6mChLt2x,0.48497099616814965,1.0,0.9993812236790397,0.7081602681941532,0.6668194598798401,0.46,0.201121362,0.5619154087428055,1023
A4fyeQfMizzGZex3EZYFWVcPUzakWERgn5UCN77PLLuk,0.485100377838809,1.0,0.9987865574659933,0.6108943236472693,0.6685792508124184,0.56,0.0,0.561913842642598,1024
9ggbrKVdumZppXXuZx592faJbksq7FS6Zdw7gD2YgPv2,0.48458442591987655,1.0,0.9973767156411281,0.61830735410451,0.6744337906822401,0.56,0.133218813,0.5619066936301855,1025
9Msf8EupvumiCceSQYqS6wv63QF74vTWcPZsgGLD4AtZ,0.4850826331251311,1.0,0.9999211395324608,0.6445751897481754,0.6742338186519725,0.54,4.541534738,0.5618982625996084,1026
4ywa3NKfWRX3jpMxWydiWzELuSbdDUhTV5QnoGexjV3e,0.4850988430735565,1.0,0.9999936727289733,0.6314748491891763,0.6674217910239595,0.54,128.492929406,0.5618652607537358,1027
7h7QJpcUBs2WWibdqSjABLKXYbj4P5Qht2Qxrx6cLks,0.4850667350674121,1.0,0.9982740781311209,0.6524609292381792,0.6696225638035811,0.52,2.438743932,0.5618532559833461,1028
NHtdVXcUuzULRJ3GkupLnZcxmUZ4rTP1u9kVkRzcash,0.48510015096095677,1.0,0.9999908973315772,0.6719720560357493,0.6676060838741287,0.5,225.928575675,0.5618522359258533,1029
Hfed1LGbgR9Urcn7iB3UC1rNMgco7mQdSxtPSFkQLfuV,0.4856558358829677,1.0,0.9893935479250207,0.6723124279459988,0.6674141337018258,0.48,0.12795267,0.5618270442956597,1030
8Kg3NwwadAjLsqCyqWH3QXAALzYitpQC9bJ6nRV4eEgb,0.48510760013569426,1.0,0.9999979049448809,0.6922859841464618,0.6676024299861454,0.48,16.240717262,0.5618237486122672,1031
HNJtLZH5ZZW4vQSKnoFgESCKTsLiJHxdq2SZeQVamdB1,0.4849308901114396,1.0,0.9998112779343653,0.5954306513477916,0.6694852777273886,0.58,0.10405356,0.5617955130310036,1032
YetiUt8YSqwFwEkCERv1uBXk5F4p1qhP5SzgSqwDEq9,0.47881392033659514,1.0,0.9991171999220653,0.6643927504059886,0.6738104191408637,0.5,0.004411976,0.5617904248729655,1033
GD4sGrjBgQBA1C8QqR3Ca6F79RkJCY3RTRxe4GgdE9HJ,0.48503037835440627,1.0,0.9999824002066863,0.5979288815898631,0.6702555441681614,0.58,2.143683828,0.561763814222305,1034
DJWww3Mc4KAAG7Yb2BNF31gTtV2syqbTWRQ4Ze7Jf8fm,0.48509927191819774,1.0,0.9989310180644839,0.6325592346225342,0.668462902621317,0.54,101.29872597,0.561752642250366,1035
j1opmdubY84LUeidrPCsSGskTCYmeJVzds1UWm6nngb,0.4851003363483702,1.0,0.9999801537970595,0.6298224996428042,0.665955136662467,0.54,460.77149783,0.561734909032136,1036
yWHEFdfgbd5yWoEXbrMa8BjdtBRDTFNjcAQgFnkbwdt,0.485100377838809,1.0,0.9884228671654451,0.653725865355463,0.6594535192208982,0.48,0.0,0.5617328040933651,1037
2BVzEBfkVSuEECWm7yTLYTf8FfZS72bSvfMFdQV5uEWo,0.48514925983202384,1.0,0.999616847820872,0.7144439229443351,0.6684907508127781,0.46,2.286414863,0.5617219053819036,1038
pDR9u4jC1xPquZLaZBypdCVHd171aXM7jNKUceSdDMx,0.48511358883377415,1.0,0.9969940895004901,0.609790780261765,0.6688185716816376,0.56,0.566925729,0.5617175308603812,1039
5UYR87CLx1xvYn8mY6j3y1dEZ3qAc41GiqmaXdbrfE89,0.48509952130627976,1.0,0.9908403083898871,0.6292406288697254,0.6747169130924999,0.54,113.861411584,0.5617172378013888,1040
6eyVHPowW5RmbGhw355EwtwYkpdv14kt3hf67ooXjEj3,0.48488935834714547,1.0,0.9983281549255368,0.664866067787681,0.6751532647602961,0.52,0.6550811,0.5616764846625423,1041
AZXVfmYvDsLHNTdArmqqdgmjS6VsY4itwDvtixgx2JHq,0.48507468351724164,1.0,0.9924072159705546,0.6230278276819471,0.6696809510861469,0.54,2.394815776,0.5616372556983181,1042
8f36FBTmegdH2vWvzEt9cq9S5K6aoJNuNVPkYGbBEEeR,0.4851119494922237,1.0,0.9962792533931659,0.7460473504663139,0.6672527208460308,0.42,22.243235796,0.5616352446488752,1043
Y7X5LRNpid4AodgGLpPqKwhCxAv17GesS7vS1esoXHe,0.4813246996096746,1.0,0.9981289878301078,0.6392169652420835,0.6676017627763892,0.52,0.005437274,0.5616218634799934,1044
6HxsW3LS7xNKiL41QGaAdz8d8uuG21fEyUgfgU7v5se4,0.4848938269014101,1.0,0.999837815361958,0.6017776170394626,0.6717151872300552,0.58,0.962235478,0.5616009868848795,1045
DVKWFxHxYGu2UrVrvc1XeWYJaSyQ6TGTzCh24b9ug6tf,0.4851047301723011,1.0,0.9960387200189321,0.6680493926716684,0.6682455426305309,0.5,13.24357353,0.5615833323144162,1046
G6GqBg4VvbhKKWToxi1wCtgex6gM4CsAYPuA84q2mBgU,0.4853824852076536,1.0,0.99757620527477,0.7076277300125825,0.6660529761043086,0.46,0.030671777,0.5615778088368536,1047
nzLXdpypckyyBzVNs5g4yW5pSyYDhnAjKGswXkErVWs,0.4851002233880927,1.0,0.9995119080680537,0.6462921059913161,0.6738701738317602,0.54,615.826388481,0.561577272797259,1048
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,0.48509973918302507,1.0,0.9999291350288549,0.5646636172827748,0.67259731406994,0.62,634.765115646,0.5615688498463891,1049
FizHWAomRHPZcp2PVnptFVhqX18H1tA21yTm6WCBuUTG,0.484756096588336,1.0,0.9999334513933509,0.59347063699822,0.6672502963995726,0.58,0.512329789,0.5615165148352635,1050
9wbLnFstt5kzLhaWqrkAJvfZwFTVqmxPCcBuaGmgFUJ4,0.4851000955890194,1.0,0.9995702818370223,0.6433765161047966,0.6620224696129461,0.52,0.107775806,0.5615109273562198,1051
FDhhHwhbzsdP1wwT5K99Jeb5rsuq5oSB5jByhxDSEsdf,0.4847882842958791,1.0,0.9920643698984208,0.6203485434473204,0.6683367626050793,0.54,0.515742652,0.5614818574447318,1052
j1oeQoPeuEDmjvyMwBmCWexzCQup77kbKKxV59CnYbd,0.48510012741701103,1.0,0.9999773867454965,0.6510814744503685,0.6752656395994192,0.54,430.601851066,0.5614704960490495,1053
Bbeiyk5msyRMrsCDZQ5QPeP7WCr9dya1U88JHyNZAsY,0.4696334472317192,1.0,0.9992273919022017,0.6512123518205772,0.6692279761728802,0.48,0.000995001,0.5614598726024744,1054
DVovLuWpnGZqpeeQ8u8n2Tyt6dc8xt73diFJfY3nDTg6,0.4811192094318601,1.0,0.9965455980447592,0.6171222794401089,0.6675623497651676,0.54,0.03785026,0.5614451244475325,1055
BNMJLN44hYLEmdnWXKtYxfDUeD7ZiSJS7qViZvFQmeXc,0.48303075480384555,1.0,0.9940361544266194,0.6355011706869107,0.6663015746205244,0.52,0.087796901,0.5614266551818913,1056
GMGnmHEjA6udpPAyE8DZGoyMUfcCrUhBnykJpuNoj3nX,0.48510851333144256,1.0,0.9915008985898609,0.6806156890535277,0.6682574474620919,0.48,13.362808766,0.5614226543044705,1057
ZG98FUCjb8mJ824Gbs6RsgVmr1FhXb2oNiJHa2dwmPd,0.4850941539043462,1.0,0.9999884503709527,0.6729996234656981,0.6658421476904793,0.5,10.028206095,0.5613944034370204,1058
8MqRTAQnjhDYH7TWS1b1DjFog4CLZfySWE5cZeotG2VW,0.4850946992770855,1.0,0.9999868952222116,0.6537953599032982,0.6662026252388736,0.52,10.00105792,0.5613867778850128,1059
GCrxYNvZXhY26QtxCryGoH8nfJaiE7qGGpvh61FAui8J,0.48510036769165715,1.0,0.9999295350640898,0.6652170893170037,0.6719515611569072,0.52,5378.769695345,0.561384620619996,1060
HZZN5vfk5vZqF1oePUkj3wRQ98VRDDHDFvUFuEtVHEwD,0.48363905026296306,1.0,0.9932214791255343,0.606914092011173,0.6716641809061031,0.56,0.044866737,0.5613774378840991,1061
4GFQMrxQfWsaLiNnSskVVUXqLrHtTT1Fr1qmPW8mB5fL,0.48509629645606084,1.0,0.9879533678672023,0.5995792119829926,0.6709974069163338,0.56,10.737738865,0.5613611226952262,1062
D1TPnz1MHqBcc3nXBTfgEouqHkh3Wwaw7SDnz9oTTG1S,0.48509675700767024,1.0,0.9998762351224122,0.6959945251287967,0.6672047603507836,0.48,6.685737607,0.5613457736840605,1063
8MeAg93NcLXJAhhUfdVoDaShRXFLey8vKof2ph7w6M9E,0.48510038368005004,1.0,0.9979444169693238,0.7329914245868212,0.6675465794205124,0.44,839.514288876,0.5613291719233001,1064
D2Mvu4RqW3b4GX1kWoYvQp8Bmd36jsBrfrX8pKGeCrmk,0.4850952988434167,1.0,0.9992956668412971,0.6190352430840922,0.6691573999356911,0.56,51.288903333,0.5613156787000135,1065
4qJV2QPveuxkwEX87gB3914pqXX9udF1J7jRo6nkxwXh,0.48510047595209893,1.0,0.9992508722448424,0.6544637330833527,0.6668475556366513,0.52,260.967789847,0.5613034550535931,1066
27NdJihiGpbg1kgHwAjk4UDUScTjEg7BDTo6urHjB3Cr,0.4883427459020361,1.0,0.995539777437151,0.6679841408493189,0.672398044410851,0.52,0.020101393,0.5612919740552793,1067
5T9SUN1XuaoBvBZCzn5SyDzUv1uJGn1vgo1QGUoq8HyS,0.4850327400197773,1.0,0.9927041132112361,0.5615223923443609,0.6669151999460168,0.6,4.17654036,0.5612814454029477,1068
2gfhZeUsRKFmXEuF73utZVaNHPtRoyvsDip8kQ14Ucha,0.485100377838809,1.0,0.9895514524056774,0.5546279990956914,0.6663895814361049,0.6,0.0,0.5612555202104301,1069
4WAfwi1V6jUmFasSgMK3roUo6y9mHXxcUV75tVU9NtnQ,0.4851022992144265,1.0,0.9989878216245615,0.6144397681245768,0.6667756740294941,0.56,31.839734042,0.5612394120826814,1070
GjsTfQhgYcScwtCYTgkn2H3RWZK5uuhyGJDoPGZWLVEV,0.48462335381444027,1.0,0.9978127787708089,0.6350968457785036,0.6687106503487279,0.54,0.372430287,0.561182007390389,1071
F6otmUo5CWmfCu2XKG6KZJAXNiscLgMFVYHd2Nd1iNvh,0.48290964531524744,1.0,0.9920032206693056,0.6822054860150822,0.6706007278576207,0.48,0.024726693,0.5611731346984512,1072
HjTYCAJYuAyCi6WE8sYvCdhvTcDkHqpnC41HWnVdyJB2,0.4851020639476446,1.0,0.995356074543013,0.6292161504689915,0.667422128270639,0.54,18.428121988,0.5611646447001245,1073
9V29Xp9rRnqgD4V1T5ykKrb4A8GYNY6kEZwg1mqvajs6,0.4857429889776321,1.0,0.9888314403757953,0.64380735845232,0.6702324775595987,0.52,0.250056872,0.5611549444351364,1074
Bb2jGe6ighRjFgrpmpbjQHD8eJ3csCS6nBkCDnFKajx,0.485100377838809,1.0,0.988579130780007,0.6313455310420503,0.665164695096402,0.52,0.0,0.5611443254227194,1075
EN1dvk5BrmN9zm9jWbYXvsvi58xKHekQpg2QJ618i89,0.47623610920367576,1.0,0.9895392252581312,0.6355995967193229,0.669579078226787,0.5,0.011375427,0.5611345337861541,1076
9zPTd6KdhD7ggrbhZMPLebkonv92BeFpdr6Ps3DxKPte,0.4850814078582499,1.0,0.9929779468361779,0.6252215537190693,0.667666866374734,0.54,0.697335756,0.5611312296277503,1077
4TbbBx1Ztp5jN7PLbThcE4LvfNv3ekrPVgz6ymp6nfkd,0.4851381980176245,1.0,0.9999820880850772,0.6579482837191953,0.6666428655360506,0.52,3.316396989,0.5610716217575934,1078
bSbr1evFmJ5hQ5CzPW7bTFqUA5kBBuUzC5bx6Ycvdd9,0.485100377838809,1.0,0.9894199517565326,0.6561689713965715,0.6663125061730611,0.5,0.0,0.5610597077979044,1079
BUeeXZ23Cj9gvqJ119bs3dzXv6srfdpvYKp8SqRooHYi,0.48503481940147386,1.0,0.9989247057281059,0.6591867992415495,0.6683962403306751,0.52,3.622845995,0.5610559551080434,1080
AGYWpFDV7NS7k9SWUf5bahkXK4AZmHu3qffGYk5kwwRd,0.48508271828970545,1.0,0.989188444494959,0.6591228437120565,0.6679825102488613,0.5,0.675228307,0.5610467220644699,1081
HrjcpgrKbGU4KRDH2cnbR5Y1ySUhVMLF9ELtf4HBJkwa,0.4849058701093762,1.0,0.9891999438607557,0.5818732936831871,0.6694907904313544,0.58,1.207624277,0.5610225785229163,1082
48kx1v5iNdpwmWKAcfwNKL8brRCZqATJrmrCAw8wnN29,0.4850925068143635,1.0,0.9999706251146431,0.6040508555397173,0.6595148580297098,0.56,26.531272832,0.5610197631192079,1083
8XJoLuYL6HrrDL6soUMXvK4D99KkA8469TJYMoGkmjhL,0.484645171565132,1.0,0.9992818489654055,0.6559496409516113,0.6666796948031122,0.52,0.561341426,0.5609908961280821,1084
CywtY7GwPHbQKndQWyZpw3FbvGCu9yt4wfCmMvYDGSTc,0.4851001327426354,1.0,0.9996975764372701,0.686273292602171,0.6707367962932811,0.5,422.660923594,0.5609895851086837,1085
5yZMZrnJ935gTM2UqLjsXauE8D3nVDMFPVXkSQ8whgV4,0.48536370475683005,1.0,0.9966889331480385,0.6370155189465023,0.6687141745653368,0.54,0.122712413,0.5609881810750739,1086
Bqcnecs7uv1cakup5daGToD3mUAiErHouGKvtk3VCmp2,0.48524518166844033,1.0,0.9973228681374962,0.6966932151006741,0.6680050757279093,0.48,0.648711502,0.5609698217635457,1087
YcjUULpoURFD8TVwDZC8Wsk4RbAY5L62TH3rJoaFFTk,0.48509212763306814,1.0,0.9999933466139748,0.6197543363030402,0.6670747110002632,0.56,20.345551237,0.5609658161824641,1088
6Bh6s17Kc48Np5DmRjeNRhrxtWmgMhi6kcyshUEuTVZb,0.505510709001765,1.0,0.988447827983583,0.722023665390476,0.6690794872968141,0.5,0.000995001,0.5609563092175613,1089
Cg6sYaeQ82remDXXnPSktRm3K61C68innhoTHgpvmtEN,0.4851039092028278,1.0,0.9978651682636673,0.6905175942323473,0.6743635511438439,0.5,53.866378235,0.5609251572191158,1090
FffuPUd4BZgsXzzZXM9yf6DFZcAAW2pS5edcxLJZqanE,0.48589275283755107,1.0,0.995411236170235,0.672352740684655,0.666533427050005,0.5,0.086164873,0.5609214844268477,1091
6xGYEhRDazRQdtJPNEdFiE8r2C1k8qmrdwR8qEAZiwh9,0.48509646593258177,1.0,0.9995520247936616,0.6483761942930457,0.6715314664014778,0.54,55.745990778,0.5609080185894978,1092
5NkTEqeDE7M1RXpiy95fSMZqeMK1yEFcaHd16nxB13Qu,0.48510645582724704,1.0,0.9995634643581125,0.7681870409209051,0.6713477635654744,0.42,51.073477389,0.5608954782408009,1093
3Vsx9RN9jvnKwdMkHxn6Z2cehtffgghk4Kd4MStHT1P6,0.4850994679593653,1.0,0.9997877382296333,0.6355965923247857,0.6648027705098397,0.54,68.722418263,0.5608882829032257,1094
GhNRhG48AZZSGxyxyt2ZRgo5ux9WwBEtknzHzhcRoESv,0.48511979309278735,1.0,0.9971937075219107,0.7210439998761455,0.6700645728907062,0.46,1.819423394,0.560883194022745,1095
DUgeEcm7xRYMnz61rfCDSFQcfQnB5pVsATtsAKYSLeh1,0.485100377838809,1.0,0.9913569715599353,0.6238417424465357,0.6671092326558083,0.54,0.0,0.5608391799501378,1096
BzSARaH4aPetR9jN7tXqY8uBSytd9pf6dxMemz9MTtfa,0.4850997162603545,1.0,0.9965761404682462,0.6771562101948562,0.6684466585607577,0.5,22.305264912,0.5608188536644215,1097
TWLiUw6FmCeUDhpi3LuYTmxFWfjF5WC1ShqaKN1w5vy,0.48323698313123337,1.0,0.991486588372565,0.6315391005256764,0.6734231270304365,0.54,0.094503276,0.5607991279674026,1098
BUA46CtjSVPsQVZB1bm4khYN8A6HHRNXyXggVjiufFyi,0.4851749848951506,1.0,0.9910466365238981,0.656903628819892,0.6635922959938686,0.5,0.190432423,0.5607899190901093,1099
2qZw4NVZa4TTAtF7X1rAVR5siVDTR9xUTtbnsFXXAgaL,0.4851006500657943,1.0,0.9952880814169748,0.6877022976202933,0.6648002326714081,0.48,761.933793929,0.5607776280753856,1100
4SrMk72w7PpyDWd4pCyMgymWh4ouErCwXXnTCDRh6MYq,0.485100377838809,1.0,0.987762678694973,0.6865874006988953,0.6717676588655933,0.48,0.0,0.5607774407938664,1101
8nmSuKEgPfNSqgJzVa4zuUgqQpM4HUD1rNLHCk6S2PVL,0.4852525767498489,1.0,0.9961830765768863,0.702920904223147,0.6710167114247333,0.48,0.312293603,0.560723640202964,1102
7dGrdJRYtsNR8UYxZ3TnifXGjGc9eRYLq9sELwYpuuUu,0.48510021349913507,1.0,0.999979655619847,0.6676162647707243,0.6697733135949978,0.52,148.099683717,0.5607190314156371,1103
Fe3cKLQnauT2JeAqpSox7tfDtTy76quFSRrZwmHuXoQN,0.4850978217133084,1.0,0.9981362251106993,0.623980041383761,0.6597983231172642,0.54,16.563888743,0.5607182520212091,1104
4YS49W6Fzgu6sc8d4oNuSYFJjwP5NF8jpTTBcfTRfUcx,0.4806183832204352,1.0,0.994580934645745,0.6811102607578019,0.6684503879717733,0.48,0.004490873,0.560680753413854,1105
YcjUULpoURFD8TVwDZC8Wsk4RbAY5L62TH3rJoaFFTk,0.48509965721881637,1.0,0.999978782821403,0.6550422773698642,0.6631772370901804,0.52,20.468720598,0.5606568734109753,1106
ETr1VwceXfu367kqqm4WvvUSaby4huGoHVoREcchbnkb,0.485100377838809,1.0,0.9910776780031063,0.6660816209781477,0.6675697223890841,0.5,0.0,0.5606514313322661,1107
CWvdyvKHEu8Z6QqGraJT3sLPyp9bJfFhoXcxUYRKC8ou,0.48510032649007784,1.0,0.9999431510712206,0.6819632489523109,0.6666444209212967,0.5,1500.434547218,0.5606512874502957,1108
Cy7hf1nqP2oaWiZ1JERWNN1VNxDZtFTLLAqcHLLygviD,0.48507817953361754,1.0,0.9997443618600558,0.6223449376197938,0.6670415109050847,0.56,6.811605181,0.5606461346511339,1109
DTWNMTv2nMqLrjiCp9imuM9NLhjBgz8NKRYesBeXboZM,0.485100377838809,1.0,0.9910279209617201,0.6653117261990246,0.6672067695372571,0.5,0.0,0.5606458788315356,1110
4TJWSw8SsYzT7eMGwGzksXE1t8j72DpF9f7EynykdojG,0.48509670012098427,1.0,0.9999855284508471,0.6716016364717722,0.6712842593253668,0.52,11.313722589,0.5606228039443609,1111
BKJrvZEkYRX4FvDKhAUBxTP4KLkTHttmmtEhTFZLdJuQ,0.47656621405726335,1.0,0.9998677865037544,0.6317641994833548,0.6742767165502305,0.54,0.013381182,0.5606223448796405,1112
HQyjjjs6tr1YsUcXd2yLaCdwyU3en8GcMa1w6FpzwXMu,0.48507440203562324,1.0,0.9991766768470225,0.6380491556179357,0.6653093678747927,0.54,4.06987622,0.5606146139932564,1113
NSHUxeRphhk4gfkWtYcBaodK6MgU7W3r3sFEeWHex3A,0.48964049708202867,1.0,0.9941994446679244,0.6835276889591524,0.6661553363993915,0.5,0.029809257,0.5606103364421566,1114
78mgMi3caj9CY5EdAW9FHhUoLcWB5suyfDF8dsQ2CNHR,0.4851141810747858,1.0,0.9997833192051149,0.673072587811483,0.6720456432285089,0.52,6.088457225,0.5605927880280122,1115
4ufwzx78TF7S9i5qdzajDCgrLJdTzh6KcK3xH9C6W4Dx,0.485100377838809,1.0,0.9892349979914344,0.6979882918325944,0.6649667783075871,0.46,0.0,0.5605716394281877,1116
7j87RLTid1V5XwjyzXnDD6swBXoSaqGtkGv4pekAPdtG,0.485100377838809,1.0,0.9892207918146748,0.6201129862400656,0.6659590715154005,0.54,0.0,0.5605547873936513,1117
CUSMcVnaJntd9yT5tjN6wmaL2ifP5myuC6ePL1E2n4an,0.4761776983931773,1.0,0.9910983510710334,0.5880937813270896,0.6713781476063297,0.56,0.017218319,0.5605392311207169,1118
EzdQH5zUfTMGb3vwU4oumxjVcxKMDpJ6dB78pbjfHmmb,0.48509062276735254,1.0,0.9999547973989811,0.6310526386014012,0.67059022596748,0.56,14.781589818,0.5605309276433579,1119
2BVzEBfkVSuEECWm7yTLYTf8FfZS72bSvfMFdQV5uEWo,0.48509964625666063,1.0,0.999616847820872,0.6649137424764157,0.6677679086665416,0.52,2.286414863,0.5605154709268394,1120
HQFLucb6QStPDcR9Z9QwHgmmrETva5DMARKDVUCEufPp,0.48508845477285706,1.0,0.9974477900111091,0.6636684205943615,0.6689847129230283,0.52,3.607371437,0.5604461949592485,1121
333W74wkGXKJhnKV5E4YJNnLpa8KnULB24PzfcgjxD4Q,0.48510106606721454,1.0,0.9999074987388331,0.7094182851582708,0.6691786702891449,0.48,29.031570286,0.5604057251099328,1122
CzmXEA9CtZiU93DuZ57QLpoTmQ9djgZeSZEMz72aCL3W,0.4850930516432518,1.0,0.999524172865975,0.63933649576416,0.6643327152173213,0.54,2.395906856,0.5603656435332187,1123
9a2TwHXP4KvBxzUuZS46PEqiYqBqZxEVwPS8BcHEohjL,0.485100377838809,1.0,0.9882108011770286,0.6074954078672551,0.6596273391828682,0.54,0.0,0.5603482006368965,1124
PNLCQcVCD26aC7ZWgRyr5ptfaR7bBrWdTFgRWwu2tvF,0.485101945208475,1.0,1.0,0.6709315976222759,0.669523441802991,0.52,16.414217899,0.5603421121609131,1125
AWYL72HafaD4bYFVmfKwsstB86rsn6FdG19Mb7m1Zji4,0.4856231181195157,1.0,0.9911232589903944,0.6839860202692106,0.6640947331147502,0.48,0.099810002,0.5603319318299625,1126
3rRHvwLWskuNGxVnufopWvpkjW2oh2HTSwR9NzFqKyJZ,0.4638949898857451,1.0,0.9982612518406067,0.6390278796178491,0.6670098372736636,0.48,0.007718116,0.5603199268267927,1127
9FqBLgTfgtxMantaw3W6pZP6jeWTSW97MP2sRmrJLwxY,0.4849909903722195,1.0,0.9974883750446317,0.626344521792698,0.6696968339866539,0.56,3.621078412,0.5602998867386532,1128
3LTTbTZvhSPVhzVXNxwCxC9QYdiGTHXtdxThzfGdRWgV,0.4837547845577364,1.0,0.9909147389770498,0.6148482072608883,0.6622503677353084,0.54,0.087880834,0.5602746359837038,1129
FKj3H5Uq3XVFkNHiyhujVGzndRPaTnZyLtm5tzc8Zek5,0.485100377838809,1.0,0.9922856114714865,0.6221291299356791,0.6725006062537431,0.56,0.0,0.5602744439031208,1130
EvLnfezd77ZQvYnJv1s4TfhcGWuUve8VGB3zvAfiRY1b,0.485100377838809,1.0,0.9877906543668923,0.6514634019868193,0.6715899513468978,0.52,0.0,0.5602598942957188,1131
21KMyzeiPnTee9X5P7nonfZmyvCANu7VSV6cmKf3GoT2,0.4848142811938455,1.0,0.9939178230629055,0.6582948835162298,0.6692997233510346,0.52,0.114563292,0.5602583052893187,1132
DQmMnakiKr1YNE2gcpggLCzBrauBwFbQkAaao2FTbjgp,0.48500843017892487,1.0,0.9999811197174311,0.6878755942015984,0.6677298171362657,0.5,0.865392475,0.5602571570042569,1133
Fy5XoMwtGyi9r9Qi2Jytp5mhdGkFgU78qNeypZYgGFdN,0.485100377838809,1.0,0.9972760170775568,0.6775521832920743,0.6650881044708403,0.5,0.0,0.5602477193321147,1134
DAjkyJYCVRGv4um4sattgmDV7cxVfWxz4yXDmEUBFYSL,0.485100377838809,1.0,0.9884498196884226,0.6410838170625717,0.6656702352816597,0.52,0.0,0.560245742639402,1135
FeBvtXUHU3XDUvJhERe8phuzbU7gp3EYwtFQhwXuGmV8,0.4852561187088073,1.0,0.9911232578608832,0.7359213225505107,0.6701687902395255,0.44,0.100000002,0.5602431129776728,1136
DxHvZVuppR7hY3Ar324pDKik52JqEVHrHsn8XPok7FMn,0.4850997228676451,1.0,0.9977848613314697,0.6685778153539161,0.670011727147508,0.52,118.315923812,0.5602314530206975,1137
GNgQf2EkeZNKdYdAXk7h2nD5AYbGDHHrRmwrMJzSmm6J,0.4845517136711179,1.0,0.9956579400016835,0.6495761584835535,0.6634491924231575,0.52,0.220366672,0.5602293247379482,1138
GofhGjN9TEwV38VLn9h8wncmxoPVfD2WMPNbsWL6RhqF,0.4850067214683747,1.0,0.9963371028179114,0.6842661596929104,0.6693842548711931,0.5,0.828992853,0.5602196720090423,1139
