wallet,roi,trading_frequency,activity_level,portfolio_volatility,sharpe_ratio,historical_loss_ratio,balance
66sS8GubBy6zgrHc4m7rNS4UcCx2hpa7emxZKbcJdf9x,0.0,22,6929964833,0.0292426198363493,-0.029513228935695777,0.4090909090909091,0.0
2RHX1tJwRtKap5gejmuw7j2yjHqJ3DL9g1p5EJWw8Xet,0.0,43,13545289109,0.026872349289476703,0.20650408963395708,0.4418604651162791,0.0
124fXmHBfQDysQgkZSM9d5t15ws5WizJVWZWU5p8XKba,0.0,17,5354921326,0.03367003842866396,0.19837058061473392,0.4117647058823529,0.0
9k2DCbTfT6cZ2GwicYEAviysap1zgAsvbDMtmDf83439,0.0,50,15749712361,0.030592889320710262,0.18530828693047693,0.52,0.0
7gTHNg4vnQbxM7ffjyQqKog5zsQxtEhqxezyM6LZXqwE,0.0,22,6930156406,0.031570825810580995,0.05001693903798398,0.6363636363636364,0.0
F6WfSA8RYRDuHtCfANzcYKRXpWk7pPMHdhxR9YZgu8U1,0.0,26,8189710789,0.029540052681103945,0.1069162713275358,0.5,0.0
8wZghzaoDYDJxgJkyqQkxgfBhj6AGPtvrpAYR7rhXQu4,0.0,18,5669876831,0.026988981045463514,-0.13025113080342932,0.5,0.0
2rXu4gve3kfY5iqmBgrzVXMgBftUWrgqXHxxJtTTrqXR,0.013810287689247785,50,15932898543,0.02783725848166358,0.13727077806608956,0.42,13.059338443
5VhVqLDhyybAaxzWdUrjArznvqboAAXHjU9QhnBd3BB6,0.0,17,5354877190,0.02650546801818163,0.6776310420513681,0.29411764705882354,0.0
AKgrJYjBhYPJJauJ8VmbLhPR1VTaJ5pVgbwxAPdT4688,0.0,7,2205012980,0.03536069913501447,0.033724122920779344,0.7142857142857143,0.0
6axkkkPNR2ffCCs4tjoJ8XgsLuxHcxtxmCrT3cCheqNe,0.0,18,5669936323,0.025244251367009085,0.22750060459250254,0.3333333333333333,0.0
5c4y2PQSuvK8EH5N8vRWiVGjwiHS7yoFta3ZauhYkKFq,1.0379487595269867,50,15870975018,0.029510590462824438,0.104641659148647,0.46,0.044868154
G3h7w3fmaH3jmnW5UWkGXSb4FCnLAUwfdZHMTtnEzhmg,0.0,10,3149964714,0.02553956035701757,0.23390227129915073,0.5,0.0
5dZUzN9hjP5gNJhLH5NzoW14xJuCFYVds1MPXigk1QNt,0.007151632191427487,50,15875886182,0.02887217185771835,0.2380664081758093,0.44,16.425963771
FGoKhzyqHKDWxzKa2sYqmq4DCeY2rGKE71R8NvvZtchB,0.0,20,6299776463,0.023821839595171812,0.14535540167642397,0.8,0.0
FvSkEBRuvCFpigi3Z5hNNPdJhy7uHs1bPBygKVftq1wZ,0.0,13,4094896127,0.030756397583055567,0.04279014239809255,0.38461538461538464,0.0
H5RQS6pzxUKK8EBtT3xBZHyNYbzDMhYq46vqQZrGUqNz,0.0,24,7559881552,0.028014866223315536,0.3605949729711479,0.6666666666666666,0.0
HMHw3C1BFA8Vfn7RwibUp1PkcqZ2dXKc8RZwQ8qx6Pn2,0.025857999661920976,50,15905250073,0.025874959083239845,-0.19065014882517403,0.48,4.28290632
FKfmZpdPfXJKfuK82u3VtAPJNs2q3DxwxJcSNjQuv5o1,0.0,17,5355098488,0.02698391907109115,-0.15409369672646625,0.47058823529411764,0.0
HiYwhJ5HcJGgmbZxpAzwmGgVwD3XmBg6jUgouKtjzAos,0.0,14,4409799990,0.029274062828314778,-0.15749492869572213,0.6428571428571429,0.0
6ZuUZZQD1EG1FpoQhpWY4Rr8ajtVXnsKkLMrN6dYe4Mo,0.0,24,7559427299,0.028746582621775024,0.13598896324598791,0.4583333333333333,0.0
CWJoh7S22gUNrS3ZY5bJGLiQd1Ka7mTK7iUKL2ybfBqb,0.0,8,2519974934,0.024239390260343864,-0.6832149013012151,0.375,0.0
46PfM1LdMiEvMMKo6okuLu7c2tgxShJB4pYNvqxjZRyJ,0.0,15,4725218753,0.03206388680209856,-0.00020381425782629064,0.4666666666666667,0.0
Dxmiv7hBPCcPsE8pQ3GrghkQq9RoUXU5TvPGksX8uyz,0.0,7,2204920387,0.020712529310601177,-0.9204039158139968,0.8571428571428571,0.0
9MuSeFytz7gd48GrpvEgz4jG3WiTvQEUn7v1NZiwGFmo,0.0,50,15884112648,0.028572021131259992,0.37235976553335776,0.4,0.0
ETr1VwceXfu367kqqm4WvvUSaby4huGoHVoREcchbnkb,0.0,50,15793909255,0.02956942137369028,-0.03362061739272516,0.5,0.0
2Eg6mjH4m55VZmdXkcRExx3sbVw2x56vGkGMfrSXSFZB,0.0,8,2519983771,0.03597426310672162,-0.04812335322438337,0.75,0.0
454d5qvSQdhy8mwvJu1Av4rydnR9gGPaQUZzmsjefKwg,0.0,10,3150008549,0.02538164763020869,0.07169847195778922,0.5,0.0
HbcZdicEdxLFi5FTbr1xBFjL9TDnh8QVwmEtFMERZRcy,0.046111340981401405,50,15917989308,0.02961961140989925,0.07429163327201808,0.38,3.186985533
5T6vBRW4t4jzPdeFtGh2wZfYJMdUb4TFWJr4C5asJjRq,0.0,42,13231058284,0.0259548904847882,-0.08751290114079868,0.30952380952380953,0.0
2QXHmLnzrZVNyG1t4HibQ7R7t8fN2DzT9E59Bgj2hVKR,0.0,18,5669749051,0.029893908704931645,0.16997503351086476,0.5555555555555556,0.0
6ZvaeZRcnczUGS2nbU3CTRP7JEjs4uDxSYUkUh1psv8q,-0.00906079001588219,50,15935589257,0.028616317318041234,-0.022766040651526206,0.46,13.051708675
A4rs2jfZZGu8MDWWumYFdzFboCEPNo8ycmVZ7Bicn9zz,4.10994569146587,50,15920491783,0.029164902504749866,0.07223754611503115,0.48,0.052402154
2BVzEBfkVSuEECWm7yTLYTf8FfZS72bSvfMFdQV5uEWo,-0.0008154761360457442,50,15929990287,0.029517575638207706,-0.025479737478471466,0.52,2.286414863
AoPnJuEDbJJ2facosBEQe87hFDzRGDwRRNSV4kdMuyXx,0.0,50,15845786673,0.028807980148165366,0.36922901119376017,0.46,0.0
3CY9NFp4PX9AR4aRnu8ZTZHA6HPbRzDAnNX4nmJiXKwT,0.0,50,15862143454,0.02624916867203612,0.3099523088476533,0.54,0.0
FvEzgZ8XGjV2AU6zkMAfcUTLm2xA31cBNHGAUbuUoGUo,-0.06418876398508525,50,15772083265,0.031065784640354494,0.04455928654989579,0.58,2.809539174
rg228wbCtK1wBFpeQFuZDB73CnXJUW5TcLZE7TSMLTZ,0.0,50,15753261108,0.029263020142203763,-0.11051004502318633,0.6,0.0
8MqRTAQnjhDYH7TWS1b1DjFog4CLZfySWE5cZeotG2VW,0.001289138064007242,50,15935887398,0.028273509529338055,-0.08712674506641348,0.48,10.00105792
8b6iz5WbnfXyDbdEXGeWYSMGGgqc68f2QrXGoFX8bgi9,0.0,50,15871462058,0.03067409790331418,-0.11358938763545336,0.46,0.0
48NmmtRL71Fp2SrHTNPrsPrBUiXLVDty1aaWqRGv9gJw,-15.358671260127204,50,15799390496,0.028549930078421146,-0.115153190380541,0.56,0.018414562
2hZE5XYL7hGkiWMf7unokPQH5qDj4upY3VFbYNShQ512,5.741187267679244,50,15842292048,0.029066686823876243,-0.06738479447562193,0.46,0.0189952
7d4kX2643BuxgLK4UY58ogLv6rg8PTzdyrP35Bnp484D,-0.008204046122113383,50,15909082456,0.029671822324256417,-0.05900927479601795,0.52,10.149734385
BuPAwQxqFGUdqdw7ceWBHzUw8tWbdgEneqcsb1BxLb9L,0.0,50,15752496317,0.027787304429047505,0.0671501068284243,0.52,0.0
6VNzaCFZYdW8F5NgJTkE8e53RLXmkzLKfiUBDrdTzEh2,-7.033755043043335,50,15929512641,0.032971728969304906,0.1359333603956456,0.5,0.009570594
Fgu8Mp2miFcjfi7UXmfkWrvGePgfWGXswJk6PjHjmCFq,-0.12618158542119773,50,15883644744,0.029769477981165828,-0.0492158645931255,0.52,0.018995002
93aJEap86BXabeVHsTNuw9wL5EEHbrYRjCy5dp8QxFsz,0.07750702330445775,50,15763452514,0.026151201742966614,0.07020415376667194,0.42,3.488719876
okv6reNxwwa68Bk7SJ1y5WvD3GG4NktnLZmuu4GRicH,-0.23990927055171624,50,15869683211,0.028280299690395007,-0.1737674078022752,0.54,0.517897352
JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,-0.0006502242130720288,50,15935931618,0.02991791752228248,-0.28291325196017,0.56,196.559898302
HzNtkV7huNFEk33bA3Bt7hArDpjX4aDDwdfv87Hw7Gvd,4.624761213957726,50,15898136762,0.02950472210834749,-0.011611790954382504,0.48,0.009543389
DyGy2Jt4aN81p2nvhx5J5twSSug5XTGfySZoD7uov2E9,0.0352890400386377,50,15911360641,0.029402742954489313,0.07964095203167547,0.44,3.906574553
3YJLWVUw9Np8WE7GftrXZ8QhSKBwZMsQiYFqHEdTrXci,-39.82275582942066,50,15750388323,0.02555547912533432,-0.021023599690777994,0.54,0.00698088
DDxDYwfuB3fiTGGWvCtf3m9KTAbvENgf8VarBMPd7vky,2.4820721390130456,50,15895266551,0.02749287316662297,-0.11772432840604008,0.48,0.057896013
2sxUP9QR3zxCEsRsZGRah3mfHZeRQBf6ECiBn6fKtkQF,4.95552453292588,50,15758382179,0.029888918595291948,0.07462606610330219,0.4,0.016829445
HYWqBpw7kJmL3ojz7Qp9APav4tu9f4YE8du7M1F6UvrM,21.86565675291181,50,15791186235,0.028366123082500746,-0.06973862445508365,0.48,0.005810409
E6UJfGMUw42r5ypkZHU29VGtaPmQc8eyF7f8SjhZTzX1,0.6840406147586165,50,15798140213,0.02838828605850843,0.007827407774939413,0.48,0.097105502
DqyddjVo81DnbgZsFpxj7amGAKo6ti2qjvE9hEya54bW,-0.02995847027483196,50,15929914797,0.02914980704293788,0.10929297658849137,0.54,2.318730198
FaecFc2Kgb4i1gUvnzK66Wk5nkZS1Cy95mWnbznsAPeY,-0.42156655893921885,50,15933672216,0.029865065834493627,-0.022883199390997595,0.54,0.427464243
6JBycKviksizjU5vavY4C6cNSw6dRMmKWXRGGt6unDYv,4.129068792910973,50,15912496190,0.026866999776519775,-0.0691049152245058,0.48,0.031293799
HzpvuB8QdR5tme42LeZsioNCof9QgLUw2GU2upTzw6vR,-0.0035401289920243373,50,15781646652,0.02558701488874712,0.16154525558384744,0.62,96.700199085
BsgcNGpWEmM5pMvsXL9KFKAaLuEFHp26zuC91KAKSCef,-27.53282198146297,50,15885132575,0.02883504362182631,0.13568383702496267,0.66,0.010607558
3pTrRVD3LpPZe8hcLsgR4Tu9butEeqfPsXpnjUvQpycE,-1.8328760805529,50,15928083205,0.02680410779871799,-0.040140284459368646,0.52,0.103222153
BSjSr1ohiK5i23qfiduMRaSvvEqA6BTRbm49AGAsheqQ,0.0,50,15621884617,0.02783119649208381,-0.08877754257194774,0.4,0.0
BufQtQsGcYh6Rtywhv6UckEDCxAvGEajmEBrxS4TMvE8,0.13873742339906264,50,15918817931,0.02647666686887482,0.17162186237668306,0.46,0.401766844
CF26rzu85gWPqn7ZFttPHzrq8bnZcbPdxHg6mESPBDJF,5.718483478185895,50,15778520020,0.029484019718301502,0.20591086207823778,0.44,0.005777179
DQ97nu7t7fbhAtZUyam8EzNsxUzw5bgEE5seBfevPwRK,-0.00022736077606213038,50,15935915952,0.029469550383622558,0.27499019626741844,0.5,490.018486114
2ttpF6vYxazXGuhRnK8Zq3oywsFzffeCQyhhwpnq1wL8,-8.952337934472514,50,15770423665,0.027725806713368738,0.1819056067352928,0.56,0.040010902
AxeFBDRQDY9kbtNbmGgopBU7zmspv4Fgobc8PkVSB8Qh,4.06012497916822,50,15884728648,0.028229118394069348,0.13184212861422542,0.5,0.009538628
j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF,-0.0009549739249260438,50,15935918416,0.029228205474711565,0.16701394750195422,0.56,268.509209252
B8QRNvc6SB83ZwrUEtwcPL6E8cePFpGQr6PopLRwkDUL,-323.9025921249224,50,15930489523,0.026661601723705623,0.021989215926953628,0.62,0.000899258
53ayhRUprKfhzuBc9mHSsXkuRsq5DN6buRBCqLJLgHEe,-16.576295180788666,50,15804854106,0.03010407864088671,0.025947013668248305,0.58,0.015809097
FdxAQnb8qNrZ4bYQJWrpbK4Ub2ysTgryLMNinVJwEn87,10.70232967082362,50,15837460297,0.030235477885913492,0.05093505002061561,0.48,0.006645987
7xekV3cTppbJgy3ZCBg2oia7xdfQUAmZc2JNsM17JiSV,-0.1790898135234977,50,15923453529,0.03072821448786349,0.09163338158136199,0.48,0.558164915
4qWmQfCFhGBdTvQEjdowhpvAyn2Z5Hmwx8pdcA2q1JAp,-28.366298419962817,50,15839844261,0.029408896415947735,0.04794542274842168,0.52,0.004575029
DTni4xJ1Pom8hCAnnhzwbpAp7o4uvDasGYLeNWKbRxUK,-0.005790759270988436,50,15928841465,0.029239334123976748,0.14173462635604733,0.6,40.148762422
GbWHcLHRz2ceNB76sSsauWh6hniUcCPf6e2kAzyv3zwi,0.0,10,3150029215,0.03152409692943493,0.071704361856144,0.7,0.0
FTW3eiah4hUVyWsWL71eVdfyS7efWqUAH15d7dRiovXL,0.08882162769395151,50,15847551889,0.024416361976579478,-0.004930883448921539,0.54,0.096316766
29n5bquxr8SAtFsAEbyi37gpRc9DFLBPLfVJXcYRsYC3,13.111891441398237,50,15797812897,0.029335875124664405,-0.1299970243607171,0.42,0.008139373
uD85t87BGaBLqA8KHvTwQy8B9m87efEAghnebPXGbaL,63.53447068924685,50,15815374993,0.028390999922674274,-0.18297566442291713,0.42,0.002595251
GjsTfQhgYcScwtCYTgkn2H3RWZK5uuhyGJDoPGZWLVEV,-0.5317266270836091,50,15901240469,0.028193911458401024,0.013245177905670867,0.54,0.372430287
2eNL5Z7YtCTTaoLipa8DYQjbX2bhsavL4miHfd1LhDV2,0.0,50,15750038708,0.026637896941252598,-0.09704459025122866,0.48,0.0
BC6XCgTaFXd1HCJwVNuaoJKzcJyUPaoLLJDBeTWxGXyA,0.007053532907628304,50,15860742174,0.029274794778651685,-0.23967996913368722,0.52,2.06538665
8wUqBpJQLndemvgv3B85AWEq8nabqykKrcdbDFNRzouF,1.9882983531683087,48,15121631124,0.027847574449678354,0.13521930660477796,0.4375,0.053573098
FEySqavZRUZQKbvRdCA2FHL5XGDPCR8M1vDfMgfC3NJb,-1.643972383598489,50,15838045537,0.026495727844328493,0.09009550911912485,0.62,0.217178767
GwQ8wFw69VXtrDCEZQjXTCr6HpcN9FvpbTx4HJcoDW6y,3.534817114302753,50,15922089918,0.029529213327330318,0.13249730737183857,0.46,0.046628699
9Msf8EupvumiCceSQYqS6wv63QF74vTWcPZsgGLD4AtZ,-0.01977958398424549,50,15934839509,0.028614684435671386,0.24011986610182504,0.54,4.541534738
2wnuDoXd3Lg3VL13K8PkYPHLjVhHx4YoYf9GT6SjVNaR,-18.947189846932265,50,15923091008,0.03109898435996319,-0.1165100591851798,0.54,0.010983194
ALMESxckeqib9DJBACv5ndJ7ezy7Zw4nuS1pYgbruVji,2.76826769083822,50,15784967231,0.02850618998007086,-0.06241955306470282,0.46,0.009999663
4at4zkeD7sapP4NTpxXzpWjh2o2Mms9sqDf5UCM6zu9s,26.517589551500436,50,15839400445,0.025881998250051712,-0.06638856950639899,0.44,0.007490861
4UDfk5VLwx52VrVGutZp9FZC5EuBHWqiXyCMjSqmwMFm,0.0,50,15767640244,0.03107010771050471,-0.17056521321608153,0.36,0.0
BtuzwCWZUdnAQ1H18PEvxY83Pg29cH3JhwxRJBt95uFA,-0.264712001805414,50,15934981560,0.029794273671192573,-0.23932106969395164,0.62,1.605595156
Bsu7YvWkeX2nWBP7EnMEm6ntU5VynzLzCjHYA7SePUQR,0.017575912871774187,50,15925316598,0.027042730294656796,-0.28009523659917335,0.46,3.395691351
DPk7f45ih1gmnxuDqMXXGQYFbGwwNXoUtsZtnht3FRy7,10.358992916839753,50,15892369752,0.02493751165330415,-0.18060650391184932,0.44,0.0285445
A7zW4fJXDxaVxE1ZVzubPa956NGsYx9LNbmaoKw6QTqG,-0.02194057977567467,50,15901415964,0.02943823142952231,0.022584719428947162,0.56,11.972212028
4BaAMdZdznarzQjkpxmDhudn7L4c7iikEGswZTxiQ87m,0.318935816703885,50,15842714509,0.025356003758937165,-0.025279127338562152,0.5,0.049349306
DLYNSM4UFpt8NrDnoi1QvX4BvYAV3dfYof1pn1Ac8fmc,-109.44839224750619,50,15924572661,0.02956544233679134,-0.088060054821423,0.58,0.001589785
FavwU7cTsftNwXNjwfKjY26KziuasnbWD1R4xcRY4oUq,-0.0013498075470987482,50,15934361759,0.029906527028940748,0.010416787267970984,0.56,66.467670538
6u9ydTfGHjncmk757oiTTwE7EkE2sWZNqpHQdKvjUAxc,0.002774172193452483,50,15922842159,0.028266591774726225,0.03995204040915583,0.44,83.662063509
8xjwbpyUWFw8VESWwPfaMCS3jTVCFqzTe8qyBHW91pdo,0.04292367643097266,50,15758775866,0.030476485926353422,-0.027601968060059625,0.5,2.900094139
7dGrdJRYtsNR8UYxZ3TnifXGjGc9eRYLq9sELwYpuuUu,0.0007141802167487423,50,15935939232,0.030150420149002374,0.1289993532337319,0.48,145.010026468
HW8r9g2uccGRvxdYmWLjUTZQebD7RqZM1bERgVwtptrp,0.0,50,15819486555,0.024991166920615353,-0.004759795611315471,0.5,0.0
d9ELzzgtke3UMAqsnfZqAM2EoZumsW6ziFxtXR3SRaz,-0.0021702777942428884,50,15870680035,0.02880841633350441,0.11754924620605914,0.5,11.148109441
CW6XezzEftYw4aALKo96x6oudqBZ3sfVXrfF23hAezdX,-3.4911932109908916e-05,50,15933715136,0.029881241469897433,-0.013265298339131927,0.48,371.642494022
CgsM7KA8A5cuQ62zmWbCvnJLdXmS3P1rTZteho2i2PA8,0.0040665339550844636,50,15932793065,0.025664318732062215,-0.10249896771894704,0.4,63.640626488
EyQt2ZuPgtnKqcjC5zT4tEP9nn8fM47UYvk6kxCuDuE,-0.006346642625381262,50,15929607892,0.027355177404541065,0.16661050656809742,0.46,4.860684731
G1DDnTNrTrQi6AEWLALWBBczVdye9b7UCqatxQJ5yWC2,0.07814754009451064,50,15907211085,0.026575102491843337,0.017233132128982434,0.48,0.523635616
7Z4Qtu2Feih9Rma2YR5gac5z8g4KgLExF8u1WfHyq8H3,-0.00032605200448829587,50,15929496531,0.025921894259344595,-0.04104508755338929,0.56,550.161053415
HJLqkCFiNMUsXvqA9btLXFwKpWgCAXXXmNBFnSELvXSC,-7.287556537719617e-05,50,15935929714,0.02835935524697296,0.3151415342117432,0.54,1046.470610082
96rXNaY8Zp7EzwtJxVKM1AAM2itV9jA3VWreiHvz1ujv,-7.397671768392543,50,15743582550,0.026122218144972828,-0.16985597832999463,0.58,0.031854172
d41DdxsuxTyt2AZKa7dM4kxTRuseaCVmQe5USYAtS5K,0.0017636239532709764,50,15929884127,0.028570664944869217,0.2575042060031918,0.48,114.013347544
Fe8CGZDVg9Muep5UDeb346hh9tivVzG6EKHYEQ2hfxQx,41.441293879049475,50,15820309858,0.028488514047286546,0.0639751302236261,0.44,0.006650981
CywtY7GwPHbQKndQWyZpw3FbvGCu9yt4wfCmMvYDGSTc,-0.00027320251191024483,50,15931276786,0.030465792070142012,0.0964729928430452,0.5,422.660923594
2Lt6iD1vpDeMMSbti2pU1Lzg8PAGqpkyoLuYjzV7eBpe,-0.0025758719892874397,50,15929266459,0.027900270900991644,-0.10312061270051384,0.62,102.522076046
AJ6MGExeK7FXmeKkKPmALjcdXVStXYokYNv9uVfDRtvo,0.00043452867050593224,50,15935448388,0.030009907563610154,-0.0778589038493519,0.46,416.613257633
GcA5Cvp5azVm2UwoBkRTXvNWoRdL6UHQMum4ZrtpjUq7,0.14503952045416657,50,15932286130,0.02778159229415814,-0.026890970376525932,0.52,0.365965424
DG1ZHC6abrJbG36hUP5wZZ2iLpQY1FMGw9bMA8yaNeq3,-26.107929248275475,50,15934999658,0.02366845753502317,0.12136352450699765,0.56,0.009299244
FdkhbMfzZegr6dvTmaLYYKfW6XhR1RFoj6b2ddhGEuKh,1.1007880937545744,50,15934918691,0.028550486732182304,-0.02726288992813463,0.4,0.087669325
EcpqncwQAcdZRKQVrVKZSuwchNoT2HtB1DtvKeTNknYH,0.08553679133146888,50,15933974888,0.030702852393870713,0.07028711185350589,0.46,0.935055708
GMGnmHEjA6udpPAyE8DZGoyMUfcCrUhBnykJpuNoj3nX,0.009068428080588782,50,15800653739,0.030214633566399706,-0.005370996353355223,0.48,13.362808766
9a23MK7WKkxyb6oJVDrkN7ybmQKwzn4oKKaq6y7vA1U9,-0.0564498482490525,50,15915466670,0.02678128304672687,0.1678942443988823,0.44,1.049917175
HQLmX9F7pj5BfKDNocnFbxMbaRmTUthQApEBTvWZN5KC,-0.047794491240518926,50,15930217376,0.02751925215262073,0.10897762827550184,0.54,4.712252315
Bm5BVxkVEHA5fzHzNFBnVa11r4NBiTBQmSxAaQNCuJit,-1.735488937602754,50,15882293194,0.0267992067278164,0.19840840256183442,0.56,0.040109727
5gcNUSYdHkggsxLCDDzpE5PFm9BioZo7mrbC5dvLsJ5m,-0.24923778129884536,50,15925140007,0.028842597782046567,-0.04836268427948768,0.66,1.748614738
YetiUt8YSqwFwEkCERv1uBXk5F4p1qhP5SzgSqwDEq9,-7.007355338926808,50,15922027850,0.029494447190315406,0.2227279224218228,0.5,0.004411976
9a2TwHXP4KvBxzUuZS46PEqiYqBqZxEVwPS8BcHEohjL,0.0,50,15748222430,0.026968598339989366,-0.3598691788182489,0.54,0.0
45yBcpnzFTqLYQJtjxsa1DdZkgrTYponCg6yLQ6LQPu6,-0.0005850294416077611,50,15925735117,0.026511209488647543,0.31460778648138965,0.5,70.511025827
EErcKzGbaGiiCNhHoGbFbAAJPBwVD6JbxhccMSkFXRzS,-0.03281914857848253,50,15930697538,0.028821733811462892,-0.1913285838749213,0.54,5.135606701
7sUYHYjGWabrfTkm43mUWSvJ3zcdwEDNc66fJtFQPdnf,1.9021069581261736,50,15911116913,0.029252236554974585,0.02834616718878643,0.42,0.047900744
4ncV8vkpXNMnpkW84FpsnJWkRJpjMSjzEHPWkjL9ePGo,0.0,50,15907137346,0.027098141184819242,0.046832042145311545,0.44,0.0
7DSdQDupeikdA4LQXfbiRuXgxbtGzfTUqWmv1rMSFGjp,0.008651180583623352,50,15920146153,0.027366757654239585,0.2943453513591851,0.48,3.717096283
H3hkk4iFeoiLP1nXxPDA1QSdx6xzQPSSZ3VgdYCJXKBm,0.00027685835253881747,50,15926843272,0.026342438533477473,0.1331673007033454,0.44,448.009609991
3LTTbTZvhSPVhzVXNxwCxC9QYdiGTHXtdxThzfGdRWgV,-1.499898831548215,50,15791312643,0.027295011825512704,-0.25212327062006945,0.54,0.087880834
AWVEyicuGS13ZSMLCTYedRtqknWZeTb4c5qbiifZwmHw,-0.0015871201016554714,50,15923023180,0.02698430279659641,-0.11668296899149773,0.54,43.112131055
9hA5WEi9RYzHgoihXqW2FFgHsxvUtjHbWMGeTu65UGJN,0.0027124591348743664,50,15924763119,0.024599856387849596,0.2249217646528173,0.48,7.56686696
HRbo6zYcYkA9Ne1xjBLz4dfLBWViQe68jSGFJfw7AnHW,0.0,50,15745907647,0.02780155457004312,-0.28120879783095254,0.54,0.0
AoKuruNJxobLxeXxyH9L35aW2wv2bpDXAFW6rGKEsAb1,-0.00014702957206779593,50,15884129053,0.028322041138617596,0.2158125914762943,0.46,130.561527623
C1kVQSrNgFXd6u6PFbqDHphsPt98X64dw99FM7xRbQqG,0.0008150236195086592,50,15881985966,0.030477071215527365,-0.15705741645692084,0.44,149.607234071
3LMQLZETae8m1duStdvs4Bquex8eqWxEsTrDus2XFw89,0.012327662368015685,50,15872767264,0.027249164024441136,0.18772452651854524,0.46,9.504691642
Hh67Q6jwk9CnqigWzUoAEXbnKEMTxHetvDofya5agmDa,0.13411055818892859,50,15781878486,0.02828847911536529,0.10024145749296182,0.46,0.468317336
GbBynUmeBtCxkaRcehEZ3bW9Kfa4YPzPUSXsfxSTz1zt,-0.5452574537777486,50,15891162455,0.02824995722365981,-0.10063189782618659,0.52,0.186684836
2HKjUjmE4oUeVDzcoCHtBisew4xL4bEMLznTprzsrJyu,-0.0023216175517235538,50,15921573568,0.02770371926971345,0.01983717280031657,0.58,132.936028076
HKeq5MRmZfYzXJX4Zjo7LnftewT7jBZFBvnRoEetrqcL,0.047431132665359955,50,15806858484,0.02498779345184511,0.31487579029159574,0.44,4.300980314
ArisggznLZKzaSbhXbuquDYQeKyodaX6wccfeXyyt6Qy,0.0,50,15763221562,0.028956043559421735,0.09972554438509172,0.42,0.0
Fntw3DRHGrZMTcy6E7Wo3Um6ecmrHBiNJUL8e5tMLR8L,-0.3028031276593427,50,15925139861,0.026634617465599197,0.09301608875753484,0.52,0.157539417
9xRX4X5MNioMpSLV2vNYFiHK6HNz8dG1EnnqbHSC4raM,-92.72912970983883,50,15784735699,0.03072541733138906,-0.02400171357577517,0.62,0.00286087
4FaACTjBtk2mFe5PNvdDknamvkk996WeUSomvtjPTQbz,-0.352018856289596,50,15914623415,0.02766282936623425,0.1763716980444381,0.54,0.274635782
8y5bhimPybAHS8afyHRLxXKaXcMrEeqW1vodyXcCisU4,3.612864790017619,50,15929662005,0.028378686048636,0.18724934497988915,0.36,0.10203928
FxvphGFNYTiQdkXbn2MSTv7N2Lmo9ZcPg4SmNwAYjsyj,-0.22829950591283907,50,15931485471,0.027733827928900834,-0.059934678860816784,0.54,0.386202911
ZG98FUCjb8mJ824Gbs6RsgVmr1FhXb2oNiJHa2dwmPd,-0.03372541001042793,50,15935945897,0.029479657104808425,-0.11290474720939274,0.6,10.152559848
2HqPaB7uVdyrRdbrryPQVPrkCDFxFkChUPSD7M1TiYWP,0.00011319749143368813,50,15935567015,0.030677024933095823,-0.11568073444478083,0.52,706.699014547
2J4hM5VnqgfCSuqsNPbMQyAEXxsDAe2xSxyuprdNPyNt,0.1198924960878824,50,15750443996,0.031432849389012536,-0.0541728675308838,0.5,1.538982845
6tLRHD5mhTCAHkRnPuM7vMSZbupLdzFmas2MSwznJWoa,-0.07870446996792686,50,15902237688,0.025900899129767365,0.20349252949436517,0.68,4.102283042
FWApxpLtqiRqUDLGghPsWaDGjpa7D3HsdcztJgXRyiUT,0.03396874715708713,50,15932410121,0.03193212972222162,0.12764379973572876,0.44,4.622359627
4DnVGLrLvfpQAvvNEmWtT4FKcBuRCTmx1X9g4P4b8v6f,0.0,50,15741929682,0.027010886999796403,0.09589985980921581,0.46,0.0
4z73L5XrJK3FvFGDExdc7uNwT7641JY9edGGUvdNfGJu,-0.006948761982189583,50,15935382002,0.03211373126323949,-0.10974132080794854,0.56,34.096677963
Hs6e4LfEA4LrAqBtSmqeLWvqYgPZ1FQsknNsakDEGtDK,0.0,50,15587201578,0.026798024922390994,-0.06555561608860916,0.58,0.0
AEETXSy2ALophSK2R7utXzELjjpAZdNrrtYb1euK9EGP,0.0015555563544631188,50,15923444107,0.03213475908663396,-0.023321814628911645,0.48,32.350947628
7aS7cqXd8e9BSmrywM8b6BoGYbGFECLxdG5cfzBRRVNc,7.965040728533667e-05,50,15935599932,0.027639681948071183,-0.1290353818443523,0.48,211.991987926
3em4kPCjewLovnBTxrXj7bP8JGCWfxhVhpYpYqy2eHER,2.9560038621590246,50,15749024348,0.02755143677291433,0.2283091921497828,0.44,0.078133984
5L5VTQrsAMpjaUoeMnkd6zygaBGt52HsGGQ292cZUV4P,-0.4507726976604348,50,15882015242,0.03157367222501782,0.15448363823729386,0.5,0.167615568
AQwdk9o33dusTLbZB4CtcAqii8uj9QFVmtjEGxmSKpvP,-6.058526989483273e-05,50,15930930297,0.02732354612016082,-0.024450954553542424,0.5,1398.704648888
